FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,5,0.0893
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,1,0.0075
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Cocaine,2,42.7969
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,1,0.0224
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Heroin,1,9.59
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,2,0.5846
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,5,292.606
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Other Drugs**,1,1.125
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,7,23.6519
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,9,7.77
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,1,3.5942
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,1,0.011
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,3,7.1773
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Heroin,1,0.0022
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,12,34.0789
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,2,0.0082
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,5,10.075
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,37,1893.694
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,6,11.2072
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,3,156.2463
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,2,24.1404
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,1,0.0058
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,5,283.4921
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,1,0.0176
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,1,0.0052
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,3,0.147
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,12,0.8814
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,3,0.6934
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,2,0.1131
2024 (FYTD),DEC,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,2,0.1386
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Cocaine,1,10.14126405
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Khat (Catha Edulis),1,413.3667413
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Lsd,1,0.25044513
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,4,3.764172661
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,2,0.266759337
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,5,5.187080193
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ecstasy,2,5.615173813
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Fentanyl,1,0.027756199
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ketamine,1,0.107475353
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Lsd,1,0.002645547
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,44,254.3869067
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Methamphetamine,1,5.070632026
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,28,148.6080993
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,35,560.0453989
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,57,24.30865403
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,8,18.18372737
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,20,0.289929921
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,61,125.2100867
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),4,82.93790296
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,11,0.034259836
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,726,5465.406104
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,54,466.2982533
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,373,664.6470481
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,1,0.000440925
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,1,0.023369
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ketamine,2,0.345464365
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,21,9.020455958
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,15,26.04274404
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,9,21.32972385
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,6,0.635813164
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Fentanyl,1,0.004629708
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,14,53.42241533
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Khat (Catha Edulis),2,72.37776061
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Lsd,2,0.001124358
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,41,1053.804542
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,22,130.6003008
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,270,1990.298623
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,22,37.70323558
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,7,1.171315998
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Fentanyl,6,0.571879108
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Heroin,2,0.006613868
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,3,0.043651528
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,2,0.002866009
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,84,165.1954814
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Methamphetamine,7,12.13596251
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,611,812.3370763
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,7,23.0808556
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,3,4.741040944
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Heroin,1,3.30693393
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,19,182.3509508
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,266,2370.897374
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,17,217.2077099
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,86,146.5342989
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,7,0.791459521
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,37,11.92200388
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,1,0.075177631
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,2,0.00881849
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,21,137.804302
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),2,3813.997133
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,16,0.04585615
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,42,1391.980733
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,6,470.1531902
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,587,738.668443
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Cocaine,1,0.17636981
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Ecstasy,2,0.180779055
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Lsd,2,0.058642962
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,52,4.345796201
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,17,1.400420381
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,5,87.16041667
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,2,1.17837079
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,35,109.0401939
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,48,401.7296408
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,23,327.1670991
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,9,6102.18551
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Heroin,1,2.425084882
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,97,214.2192778
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,4,0.815269445
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Cocaine,1,0.00251327
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Ecstasy,1,0.003527396
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,19,168.0157449
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Methamphetamine,1,1.019990701
2024 (FYTD),FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,6,1.255973507
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,25,3.237025347
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,2,0.024030387
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,2,0.012125424
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,28,13.66147317
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,7,1.843284973
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,1,635.3722391
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Heroin,2,0.00485017
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,88,89.56715909
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,2,0.377078653
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,50,5.088754024
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Cocaine,4,0.104322742
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Ecstasy,1,0.010582189
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Fentanyl,1,0.318127044
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Ketamine,1,0.019621141
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Lsd,1,0.000440925
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,60,4.231332195
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Methamphetamine,2,0.06607254
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,9,1.512834088
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,3,32.556985
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,9,13.92616017
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,2,1.683008908
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,5,4.535790578
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Cocaine,1,0.005952481
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Ketamine,2,3.079637338
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,13,13.8067578
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,19,29.65184355
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Cocaine,1,0.004409245
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Marijuana,13,91.80489514
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Methamphetamine,4,6.190139392
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,11,33.38751044
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Cocaine,2,5.247001836
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,6,70.89363071
2024 (FYTD),FEB,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,3,77.61519439
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,8,98.64363451
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,12,100.8471769
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,73,245.1569014
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,10,83.76419552
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,19,12.04652097
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,18,410.269026
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,24,2454.266083
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,19,14388.92884
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,18,64.06029267
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,29,1707.942529
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,30,479.1616751
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,9,53.92683298
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,40,7.74772732
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,77,6759.912336
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,53,25.23673401
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,9,271.7506026
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,20,621.3524486
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Heroin,1,2.645547144
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,12,2.513380018
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,11,789.4816875
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,1,0.047399386
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Cocaine,1,0.004629708
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,5,3.200252241
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Marijuana,1,0.005533603
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Ecstasy,1,0.036817198
2024 (FYTD),FEB,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,3,0.495599165
2024 (FYTD),FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,2,2.4421
2024 (FYTD),FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,1,10.3569
2024 (FYTD),FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Methamphetamine,1,0.0287
2024 (FYTD),FEB,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Cocaine,3,909.6066
2024 (FYTD),FEB,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Marijuana,1,0.3034
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Other Drugs**,1,0.2205
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Marijuana,2,427.8582
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Cocaine,2,2.4255
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Fentanyl,1,0.0617
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,6,31.4954
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Methamphetamine,2,38.9043
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Other Drugs**,4,2.8715
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Fentanyl,1,0.0005
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Methamphetamine,2,0.0746
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,HAVRE SECTOR,Other Drugs**,1,0.0088
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,4,0.1742
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Cocaine,1,0.0895
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Fentanyl,6,1.3037
2024 (FYTD),FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Methamphetamine,8,34.6496
